time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
1.520000000000001,0.00632222992767,0.0711174978859,12.209321234,0.0138347305988,0.033481068039,0.0,-0.0916440090972,0.156498502611,2.8668862371,-0.0230868851173,0.0498738190699,0.0,464.027346428486,464.4448849196645,462.3615392169796,462.9190000754711,-0.00736440411321
1.540000000000001,0.00439635755077,0.0742858162144,12.2674731094,0.0133892029136,0.0344868386419,0.0,-0.100943228594,0.16033333024,2.94830130175,-0.0287807444555,0.0539467103058,0.0,487.12137563599964,488.03553168577133,488.33986932254436,487.0640637453758,-0.00755824369784
1.560000000000001,0.00229013951599,0.0775263167856,12.3270088557,0.0128273700717,0.035567054647,0.0,-0.109678574884,0.163716726873,3.00527333202,-0.0340308963058,0.0555478342852,0.0,466.0472125597272,466.42427597968236,467.8532806108448,466.6251621270402,-0.00775669618563
1.580000000000001,5.49299391531e-06,0.0808334125137,12.3877116888,0.012161961648,0.036691866259,0.0,-0.118786077324,0.166992845941,3.06500998083,-0.0395462389887,0.0608118491446,0.0,468.81990785839633,470.04722955945755,470.20854719237036,468.92457974941595,-0.00795903896273
1.600000000000001,-0.00248026389388,0.0842096488857,12.4500472198,0.0113767455841,0.0379081393302,0.0,-0.129789611456,0.170630791258,3.16854312197,-0.0361672699652,0.0610805061975,0.0,507.10049338679204,507.16051579585917,506.7848501760638,507.512363681893,-0.00816682406615
1.620000000000001,-0.0051589951112,0.0876470616824,12.5136427767,0.0106540370213,0.0391300396927,0.0,-0.138083510276,0.173110488411,3.1910125615,-0.03729584116,0.0603186156858,0.0,435.64567358211355,435.45725441725267,436.9447030953813,436.6617350828622,-0.0083788092556
1.640000000000001,-0.00801191536708,0.0911340158336,12.5778316558,0.0099089980542,0.0403848620705,0.0,-0.147208515312,0.17558492671,3.22787535162,-0.0386208740988,0.0701624019613,0.0,448.52008125181607,450.9146756469433,450.127063684009,449.80462151506316,-0.00859277218604
1.660000000000001,-0.0110437599543,0.0946671212816,12.6425968147,0.00917731728088,0.0417886738984,0.0,-0.155975943414,0.177725618093,3.24864053634,-0.0476471367413,0.0691005275675,0.0,434.3986831758751,434.1353436949828,436.7144381863364,434.44906796963716,-0.00880865604897
1.680000000000001,-0.0142621698252,0.0982432394835,12.7079725603,0.00822693800131,0.043171348746,0.0,-0.165865043676,0.179886202095,3.28893402938,-0.0453828685319,0.0702531734974,0.0,453.0432688032612,453.3247396103124,453.271937529533,453.8161944678275,-0.00902657520116
1.700000000000001,-0.017705246466,0.10186481113,12.7747006828,0.00732558064094,0.0445770954202,0.0,-0.178442620396,0.182270962507,3.38387821143,-0.0418332177705,0.0690842387259,0.0,502.69803788200795,502.44700338021426,499.5662946316347,500.3412375574134,-0.00924900227586
1.720000000000001,-0.0213698745227,0.105525846869,12.8425632304,0.00649367583936,0.0459785430204,0.0,-0.188020185276,0.183832611403,3.40237654998,-0.0449185228869,0.0753711816495,0.0,433.5028594236189,435.08862120796107,433.61760246124703,432.83832387412644,-0.0094752107679
1.740000000000001,-0.0252380272904,0.109217587526,12.9109904286,0.00559597958723,0.0474880124317,0.0,-0.198795091492,0.185341454331,3.4403432775,-0.0437573117817,0.0733484219945,0.0,453.1992131573612,452.7155349597976,451.2814248646929,451.56141348039114,-0.00970330142882
1.7600000000000011,-0.0293360032328,0.112938666025,12.9804038345,0.00472214271102,0.0489648474821,0.0,-0.211002502753,0.186766395534,3.50099730518,-0.0453755573875,0.0689062129645,0.0,473.33597472613195,472.3130838327748,473.0807273581355,472.7058106746882,-0.00993467944824
1.7800000000000011,-0.033675624991,0.116685384918,13.0509016503,0.00381464325454,0.0503432050534,0.0,-0.222959673059,0.187905493822,3.54878427802,-0.0455284708594,0.0682231142194,0.0,462.3960095582283,462.2379283551626,461.26278227612215,461.225438572091,-0.0101696721677
1.8000000000000012,-0.0382406151111,0.120451366913,13.1220148799,0.00290514698253,0.0517107876795,0.0,-0.23353933896,0.188692705627,3.56253868127,-0.0440634485524,0.0707212502169,0.0,430.42404799555834,431.06153185641176,429.7426963016844,430.11381550297006,-0.0104067162663
1.8200000000000012,-0.0430459477547,0.124232629298,13.1939030053,0.002034933296,0.053130111272,0.0,-0.246993925396,0.189433532954,3.62627385724,-0.0487656362382,0.0738512943771,0.0,476.57753404495276,477.29819456837305,476.3078823338434,475.2268331530394,-0.0106463433509
1.8400000000000012,-0.0481061437629,0.128025754116,13.2667286812,0.00107128207035,0.0546075968328,0.0,-0.259025675426,0.189878948824,3.65629373149,-0.0439362472259,0.0728924688771,0.0,446.98330121140214,446.75303028820724,445.22685998650473,446.40925560770825,-0.0108890956039
1.8600000000000012,-0.0534170107666,0.131825731745,13.340276988,0.000193447182455,0.0561028710201,0.0,-0.272061024941,0.190118814038,3.69853695132,-0.0426020383781,0.0815440363423,0.0,456.5855672363874,458.6556166788716,457.8653923846689,458.18271113934054,-0.0111342566267
1.8800000000000012,-0.0589821619915,0.13562837327,13.4144920682,6.28257720446,0.05774459174,0.0,-0.284454097549,0.190145338476,3.72297107254,-0.0526510053012,0.086200213531,0.0,441.2608112286481,442.4179149574346,442.6677428241546,440.17883715232625,-0.0113816402275
1.9000000000000012,-0.0647672922023,0.139430103181,13.4886505963,6.28152424434,0.0594688812704,0.0,-0.294058923528,0.190027652608,3.69288173674,-0.0523046467798,0.0854448860344,0.0,387.00685050974175,386.8008291834195,387.07548591364707,387.1710113142643,-0.0116288353211
1.9200000000000013,-0.0707578737864,0.14322743142,13.5623833132,6.28047818128,0.0611787671111,0.0,-0.304999234881,0.189705171262,3.68038994732,-0.0520602159271,0.0840390980056,0.0,405.40297871437417,405.03060966624855,405.3765160534912,405.44034521640066,-0.0118746110439
1.9400000000000013,-0.0769986397898,0.14701513484,13.6363269132,6.2794513421,0.0628671401958,0.0,-0.319077365461,0.189065170769,3.71397005516,-0.0467001519759,0.0879355385877,0.0,449.1333027714805,450.0860914110212,450.0013951023014,451.29953555932286,-0.0121210897107
1.9600000000000013,-0.0834921108425,0.150789615843,13.7104217571,6.27853626681,0.0646392954728,0.0,-0.33026973981,0.188382929573,3.69551433723,-0.0528528341407,0.093121000042,0.0,398.0870766624393,399.5155158350343,400.7279938144301,399.04489406340025,-0.0123680725237
1.9800000000000013,-0.0902219597566,0.15454814822,13.7842921266,6.27753789514,0.0665045137797,0.0,-0.342715151596,0.187470308062,3.69152260864,-0.0636865788687,0.0907552840351,0.0,415.07621886633353,414.4608783291249,414.7742470538544,411.9077231641169,-0.0126143070886
2.0000000000000013,-0.097236599979,0.158283767205,13.8585672719,6.27629223502,0.0683322777762,0.0,-0.35874887065,0.186091590431,3.73599192517,-0.071179436472,0.0957868475587,0.0,459.2396984447049,460.44209934679253,461.5780727953441,459.79780146756383,-0.0128618909064
2.0200000000000014,-0.10457476708,0.161988965595,13.9337088142,6.27498605623,0.070256753663,0.0,-0.375067839493,0.184428248642,3.77816230746,-0.055855603023,0.0916061931513,0.0,459.79158147047326,458.80432434287997,455.8861265158148,459.5411893462047,-0.0131123627141
2.0400000000000014,-0.112236117506,0.165658686896,14.009582742,6.27387806277,0.0720935225501,0.0,-0.391067203102,0.182543881386,3.8092304672,-0.0515850992019,0.0946541511656,0.0,447.8472172887369,448.59735658109554,448.51252507267844,449.5498160122687,-0.0133652758066
